,UK OIS spot curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 Dec 13,0.42880071044294500,0.42968749126520400,0.43023482150134700,0.43252359991801100,0.43698382859566300,0.44333006315302000,0.45119729941429000,0.46045202717932000,0.47107822128937400,0.48305808731741700,0.49637380162364600,0.51101154450456800,0.52695300395351100,0.54416987966465600,0.56263338767609300,0.58231518035507400,0.60318721807638500,0.62522168366469000,0.64839025300207000,0.67265611157727100,0.69796737467586500,0.72425965257205700,0.75145876900540200,0.77948280004217300,0.80824400235458100,0.83765480280675600,0.86763318041762200,0.89810224753955800,0.92898936480891400,0.96022543309866200,0.99174432251252100,1.02348240844263000,1.05537819198041000,1.08737198731370000,1.11940566271302000,1.15142242468672000,1.18336683586621000,1.21518722439716000,1.24683811156598000,1.27827974893669000,1.30947741954102000,1.34040083889412000,1.37102363958957000,1.40132292617676000,1.43127888938805000,1.46087447068414000,1.49009506962332000,1.51892828780971000,1.54736371818797000,1.57539291205956000,1.60300936209258000,1.63020833280635000,1.65698669341563000,1.68334276924775000,1.70927620936875000,1.73478786839236000,1.75987970073026000,1.78455466578191000,1.80881664276605000,1.83267035406913000
30 Dec 13,0.42663730475056500,0.42708766699943700,0.42750111429746100,0.42891297185610300,0.43174344611545500,0.43608948505428100,0.44193619085884500,0.44919603975558400,0.45775443176715500,0.46751287046993800,0.47842706633970000,0.49050808801081000,0.50381278381521300,0.51841272776120000,0.53435376820941500,0.55166081152381000,0.57034398148243000,0.59040272555117500,0.61182732783343200,0.63458828014893500,0.65862912342960900,0.68387159112521500,0.71022034996033000,0.73756655550209000,0.76579146579420900,0.79477798456116200,0.82441963925588100,0.85461949771765400,0.88528852327791300,0.91634425884487300,0.94770976568148100,0.97931276116249000,1.01108491330295000,1.04296125978173000,1.07487972656095000,1.10678072673552000,1.13860703784305000,1.17030600834441000,1.20183160705994000,1.23314385243849000,1.26420807479812000,1.29499428396070000,1.32547662512357000,1.35563290893049000,1.38544420419985000,1.41489448377524000,1.44397031558655000,1.47266059232857000,1.50095629591561000,1.52885031552884000,1.55633729585465000,1.58341347283092000,1.61007652352979000,1.63632543271926000,1.66216037398184000,1.68758260357029000,1.71259436543661000,1.73719880608556000,1.76139989808710000,1.78520237123763000
31 Dec 13,0.42548581450299600,0.42704880054122100,0.42936767903946200,0.43229271188259500,0.43629427175057900,0.44166860890943300,0.44849159637606900,0.45670365339870900,0.46621069601719900,0.47694438086195200,0.48890073881806100,0.50214892517450000,0.51675673679845800,0.53274916069068100,0.55012748322647500,0.56887750393476800,0.58897409045292300,0.61038421515896600,0.63306819543400300,0.65697376091420900,0.68203255376680400,0.70816329761027100,0.73527460589450700,0.76326708818594100,0.79203558699763600,0.82147701432588300,0.85149644673419800,0.88200623529973700,0.91292475138679200,0.94417538326559200,0.97568572693394700,1.00738692865980000,1.03921314706152000,1.07110111011516000,1.10298974810343000,1.13481988773967000,1.16653415641854000,1.19807931236512000,1.22940904732825000,1.26048354730639000,1.29126870064216000,1.32173541917179000,1.35185905409799000,1.38161889151648000,1.41099771520565000,1.43998142644368000,1.46855871235958000,1.49672075574045000,1.52446097685806000,1.55177475874922000,1.57865919282072000,1.60511290727661000,1.63113592213698000,1.65672952036597000,1.68189613305881000,1.70663923693001000,1.73096326259241000,1.75487351232459000,1.77837608620085000,1.80147781560825000
01 Jan 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02 Jan 14,0.42788944407349200,0.42770296699411200,0.42800491113646700,0.42948550827980900,0.43238495340470600,0.43668690721351300,0.44234553014190600,0.44932330206202300,0.45756524055231900,0.46699845736954200,0.47757970491330300,0.48932618465514700,0.50230664355153200,0.51659234490790300,0.53222721674333800,0.54923392931558400,0.56762014740379700,0.58738269849008400,0.60850907525532700,0.63096752848511600,0.65470117969211200,0.67963294705549800,0.70566993744999500,0.73270674046760800,0.76062857399073800,0.78932134375248700,0.81868069387142000,0.84861123868881900,0.87902501619213000,0.90984025074059100,0.94098035526335200,0.97237312054542000,1.00395005191615000,1.03564582299273000,1.06739782306767000,1.09914577993160000,1.13083163808263000,1.16240179621100000,1.19380938054873000,1.22501370814902000,1.25597953191234000,1.28667639346177000,1.31707806631476000,1.34716207498608000,1.37690927821034000,1.40630350652674000,1.43533124612971000,1.46398136223811000,1.49224485579153000,1.52011464339381000,1.54758536267276000,1.57465320612765000,1.60131577444316000,1.62757194610188000,1.65342176122087000,1.67886631783426000,1.70390767909353000,1.72854879006776000,1.75279340300480000,1.77664601006642000
03 Jan 14,0.42762381504276700,0.42878707916298300,0.42987109190182000,0.43130507485476900,0.43351450160193500,0.43686050557368500,0.44162981899356000,0.44799912259337600,0.45603153566835800,0.46569360819345300,0.47690613083032100,0.48960145856386600,0.50375264182774900,0.51935442817179900,0.53639435489387100,0.55485264576876200,0.57470436205226300,0.59592083650724100,0.61846930153959500,0.64230164063806600,0.66734754599817500,0.69351877463133100,0.72071304731789400,0.74881697282196500,0.77770907726954700,0.80727075965787100,0.83739548600892900,0.86798757190349200,0.89896031186845100,0.93023448288578100,0.96173713754497300,0.99340062347934700,1.02516178108667000,1.05696128282853000,1.08874308579264000,1.12045397549472000,1.15204336269768000,1.18346505011396000,1.21467888034372000,1.24565019634263000,1.27634917064697000,1.30675023042360000,1.33683156274543000,1.36657468732940000,1.39596408624271000,1.42498688190818000,1.45363255621540000,1.48189270474291000,1.50976081537914000,1.53723201145308000,1.56430282015387000,1.59097103056074000,1.61723557459682000,1.64309642121025000,1.66855448209914000,1.69361152753753000,1.71827011106165000,1.74253350194738000,1.76640562455428000,1.78989100373533000
06 Jan 14,0.42690137388307200,0.42739780558710700,0.42855606793437600,0.43041550107335200,0.43294598495404500,0.43619348994164200,0.44028590887837000,0.44533497890516600,0.45141238670771500,0.45855914171780000,0.46681578303142300,0.47624158176246600,0.48692106693949000,0.49894004308886100,0.51235262861439300,0.52718819589922200,0.54345864954718300,0.56116327853683200,0.58029073872455400,0.60080957942161900,0.62266265518411900,0.64577218726940200,0.67004424913579200,0.69537213056737800,0.72163974714145600,0.74873246224749600,0.77654550421300800,0.80498296607585200,0.83395627718589400,0.86338298048633300,0.89318574645027100,0.92329157190416600,0.95363112451972800,0.98413820298376100,1.01474928971028000,1.04540317810062000,1.07604088751931000,1.10660805153250000,1.13705713298852000,1.16734684385358000,1.19744138312455000,1.22730978361096000,1.25692534986383000,1.28626517275043000,1.31530970875254000,1.34404241413873000,1.37244942583814000,1.40051928220499000,1.42824267482705000,1.45561218754237000,1.48262205541464000,1.50926799941647000,1.53554708624891000,1.56145760373697000,1.58699894981833000,1.61217153342617000,1.63697668580532000,1.66141658100265000,1.68549416444318000,1.70921308864855000
07 Jan 14,0.42694514614958000,0.42809122065428300,0.42935483536933500,0.43112016890365200,0.43357095586914100,0.43685701612396700,0.44112685126536200,0.44649458600701900,0.45303405538250900,0.46079845256822200,0.46983694944280300,0.48020589254459800,0.49197028281731300,0.50518453253427200,0.51987164081819900,0.53603084752532500,0.55364462126493100,0.57268331807392600,0.59310737238916900,0.61486073765022800,0.63786707917649900,0.66203380519177500,0.68725560097545800,0.71341707947596300,0.74039570812907900,0.76807283287345500,0.79634225238486800,0.82510880897331800,0.85428648450814400,0.88379687715813100,0.91356797295613200,0.94353314769529900,0.97363035029872400,1.00380143030035000,1.03399158061484000,1.06414887317913000,1.09422399886450000,1.12417178133031000,1.15395289264886000,1.18353338545040000,1.21288403677423000,1.24197978563897000,1.27079924909157000,1.29932430424948000,1.32753972607063000,1.35543287237075000,1.38299340905127000,1.41021306967373000,1.43708543699492000,1.46360566002252000,1.48977018953555000,1.51557664097981000,1.54102368459350000,1.56611094774124000,1.59083892790258000,1.61520891498319000,1.63922292180375000,1.66288362177974000,1.68619429293881000,1.70915876753643000
08 Jan 14,0.42976385195892700,0.42912539499108600,0.42958994207950500,0.43122585932311100,0.43402643366019000,0.43802870439384400,0.44331289171586600,0.44994486326836800,0.45795468517458000,0.46735907873464100,0.47817278397262700,0.49042687484608800,0.50416627867515000,0.51941667641440700,0.53617488407094500,0.55441660478129300,0.57410263847923800,0.59518302167099500,0.61759920897855000,0.64128031387595900,0.66614099710977200,0.69208437261532500,0.71900451769308400,0.74678835564090000,0.77531786676428200,0.80447929117018200,0.83417028649548700,0.86429858567824100,0.89478025983674800,0.92553832857284800,0.95650163924879200,0.98760395639966200,1.01878321670718000,1.04998091544874000,1.08114159812661000,1.11221243682556000,1.14314304642162000,1.17388739189974000,1.20440573718279000,1.23466412585032000,1.26463367630608000,1.29428997763231000,1.32361256974345000,1.35258449442784000,1.38119190625072000,1.40942373420885000,1.43727138657824000,1.46472849265591000,1.49179066308145000,1.51845513682880000,1.54472045843739000,1.57058633648673000,1.59605353378132000,1.62112376973720000,1.64579963341730000,1.67008450588434000,1.69398249072723000,1.71749835177428000,1.74063745714073000,1.76340572887150000
09 Jan 14,0.42727789322016500,0.42801131360548000,0.43013855508694000,0.43292048725873600,0.43619201502817000,0.44002548032514300,0.44469427750384800,0.45052535862570100,0.45776672292354500,0.46655213740162900,0.47693369566023400,0.48892507087201900,0.50252109080227200,0.51769752493509800,0.53441395225233000,0.55261855469378200,0.57225146922842800,0.59324702256634200,0.61553483834483500,0.63903718643076200,0.66366746128272100,0.68933195361777500,0.71593139470308000,0.74336211457461200,0.77151739291883000,0.80029409782238800,0.82959874815021700,0.85934650175962600,0.88945966602880600,0.91986650627000100,0.95050028477242500,0.98129848002460200,1.01220214789628000,1.04315539555296000,1.07410494555653000,1.10499977261572000,1.13579097954470000,1.16643364428604000,1.19688853689257000,1.22712162498791000,1.25710343991666000,1.28680853344419000,1.31621501026594000,1.34530412426531000,1.37405992860392000,1.40246897145223000,1.43052003056304000,1.45820388102336000,1.48551309469111000,1.51244189906307000,1.53898605555682000,1.56514271599801000,1.59091029144973000,1.61628833561653000,1.64127744096789000,1.66587914599133000,1.69009585220839000,1.71393074977517000,1.73738775064887000,1.76047142843765000
10 Jan 14,0.42695602497067400,0.42845740824467600,0.43012661038249000,0.43175105310504000,0.43360086172334600,0.43597480991960600,0.43917846846005800,0.44346298427919200,0.44899805767844200,0.45587551804744400,0.46414236113363300,0.47382732674541400,0.48495758090408700,0.49755295112030500,0.51161104986067200,0.52711234705292200,0.54402521198361400,0.56230927458389200,0.58191705603258400,0.60278967530169500,0.62485437212889200,0.64802727195129300,0.67221580205774900,0.69732050370306200,0.72323697381573600,0.74986339219472100,0.77710684691878000,0.80488239929102800,0.83311170914571600,0.86172193509303400,0.89064484761978100,0.91981610848364300,0.94917468112667400,0.97866234513350700,1.00822329392526000,1.03780379950445000,1.06735211771825000,1.09682042327438000,1.12616660617868000,1.15535378133693000,1.18434965137217000,1.21312596046781000,1.24165802441883000,1.26992432476678000,1.29790615705017000,1.32558732493526000,1.35295387339392000,1.37999385523432000,1.40669713545914000,1.43305531975132000,1.45906169937131000,1.48471110040901000,1.50999973898853000,1.53492509256134000,1.55948578524015000,1.58368148541841000,1.60751281416678000,1.63098126310576000,1.65408912063028000,1.67683940551183000
13 Jan 14,0.42933027761089100,0.42915400226542400,0.42943550938128800,0.43030724282569900,0.43184788412293900,0.43411056198137100,0.43716139099175500,0.44105671797792300,0.44585375392119800,0.45161425679302600,0.45841337390144300,0.46634203865798700,0.47550913444879300,0.48601493908510700,0.49791610689785600,0.51123587391154700,0.52597388675792100,0.54211275528114400,0.55962177826873200,0.57845339862285000,0.59854133897007800,0.61980441538594000,0.64214977794948300,0.66547534115919300,0.68967237883099000,0.71463471038378900,0.74026584572826900,0.76647792248430700,0.79319021844490300,0.82032796154731800,0.84782137017240100,0.87560487338777500,0.90361647296497600,0.93179721798184400,0.96009076949303700,0.98844303775546800,1.01680206049322000,1.04511987251809000,1.07335424346375000,1.10146818020393000,1.12942928816480000,1.15720922387827000,1.18478322392317000,1.21212969810176000,1.23922987685933000,1.26606750469258000,1.29262857269729000,1.31890108454769000,1.34487485508065000,1.37054138646043000,1.39589377239258000,1.42092655330183000,1.44563557984971000,1.47001789161632000,1.49407160901679000,1.51779583679821000,1.54119057769466000,1.56425665501459000,1.58699564310060000,1.60940980474324000
14 Jan 14,0.42788166026761900,0.42788047911405600,0.42888645277092700,0.43033950219344400,0.43230281442750100,0.43496428947384200,0.43851921078344700,0.44309570376025500,0.44875035978018500,0.45550291385065900,0.46337319445663900,0.47240940607089100,0.48269980869598700,0.49433430338408000,0.50736338132731600,0.52180682936442200,0.53766276067288600,0.55491363522572900,0.57352947164841800,0.59346272635193000,0.61464543538163500,0.63699332736970300,0.66040936862492600,0.68478642195007700,0.71001008317380200,0.73596870762390700,0.76256120849546400,0.78969589993762600,0.81728887619947600,0.84526271494668900,0.87354543154919600,0.90206962943989200,0.93077180495356400,0.95959177484134100,0.98847220192549500,1.01735819981176000,1.04619715509265000,1.07494063862970000,1.10354653977195000,1.13197858957951000,1.16020564843960000,1.18820109543236000,1.21594230290148000,1.24341018267420000,1.27058879278541000,1.29746499549852000,1.32402815898329000,1.35026989628394000,1.37618382534478000,1.40176522558829000,1.42701071328219000,1.45191809559509000,1.47648625824715000,1.50071506564413000,1.52460527190604000,1.54815844142832000,1.57137687780504000,1.59426356010495000,1.61682208562777000,1.63905661838502000
15 Jan 14,0.42864769450937400,0.42872413229814000,0.42974648998073800,0.43141571511829600,0.43379030866192800,0.43695279135444300,0.44100073267537100,0.44602596310385300,0.45211414626799700,0.45935516765426600,0.46783570409926500,0.47764165509635200,0.48885966229601500,0.50154954446788600,0.51573106542176300,0.53139459517033800,0.54850975516363400,0.56703118177613600,0.58690198551133900,0.60805223990194100,0.63039832886384300,0.65384577618519200,0.67829160642371500,0.70362611557971100,0.72973497914694500,0.75650820387663600,0.78384709026056200,0.81166289645186100,0.83987512142685400,0.86841013151450700,0.89720005275892600,0.92618187096385700,0.95529669536545700,0.98448915224519500,1.01370688249480000,1.04290012292037000,1.07202150265459000,1.10102764535680000,1.12988081301345000,1.15854843173299000,1.18700246197818000,1.21521885876199000,1.24317710716503000,1.27085982119150000,1.29825239611099000,1.32534270614707000,1.35212084075872000,1.37857887388672000,1.40471065332491000,1.43051152679691000,1.45597809322098000,1.48110807243559000,1.50590019945224000,1.53035413045792000,1.55447035907195000,1.57825014157516000,1.60169543000981000,1.62480881220014000,1.64759345787254000,1.67005307016369000
16 Jan 14,0.42917515459864300,0.42953709826452000,0.43050604699473300,0.43195697076666000,0.43395893256520000,0.43660549134082100,0.44004146750032700,0.44440621671227700,0.44980421001363100,0.45631600954663400,0.46401680048977400,0.47298368004960000,0.48330075243504800,0.49503353028404200,0.50820738404422000,0.52281767221819900,0.53883856840622300,0.55622894599892400,0.57493595053415400,0.59489381324247800,0.61602340365869500,0.63823500217036200,0.66143060200631200,0.68550563572805500,0.71035084788739200,0.73586040463634200,0.76193927179364300,0.78850213380556800,0.81547171813234000,0.84277745474579100,0.87035439507912800,0.89814233367358100,0.92608508952566200,0.95412991425552500,0.98222700173215100,1.01032907942767000,1.03839121644034000,1.06637228968010000,1.09423635304510000,1.12195217129002000,1.14949264553159000,1.17683432082451000,1.20395696244771000,1.23084318996983000,1.25747816010589000,1.28384929094049000,1.30994602135663000,1.33575960053583000,1.36128289839644000,1.38651018608313000,1.41143693809382000,1.43605971064239000,1.46037603961008000,1.48438434983550000,1.50808387430032000,1.53147458197369000,1.55455711325188000,1.57733272207665000,1.59980322393988000,1.62197094908772000
17 Jan 14,0.42990276409105200,0.43063840479445900,0.43149604640682200,0.43274643842249400,0.43455090034982100,0.43716470114146300,0.44089949512106100,0.44600390072462300,0.45257735935119600,0.46059297374199100,0.46999941188945900,0.48077180126856800,0.49292342221832200,0.50647854010648500,0.52143610261165900,0.53777414631159100,0.55545594695915100,0.57443411970860200,0.59465287123602600,0.61604508280438200,0.63853071430891400,0.66201941897438200,0.68641278393559900,0.71160601067282500,0.73748986008290900,0.76395928785703300,0.79092071810069800,0.81829077126360600,0.84599450615004700,0.87396401352645200,0.90213728193397300,0.93045727616117200,0.95887118326713400,0.98732979165934500,1.01578697661534000,1.04419927155076000,1.07252564218568000,1.10072873992399000,1.12877607640861000,1.15663957649266000,1.18429504004326000,1.21172168063032000,1.23890172858440000,1.26582008818294000,1.29246404054510000,1.31882298527939000,1.34488821511243000,1.37065271868920000,1.39611100018997000,1.42125884074235000,1.44609308155724000,1.47061151301170000,1.49481278510497000,1.51869632786382000,1.54226228043099000,1.56551142775122000,1.58844514392196000,1.61106534140436000,1.63337442539924000,1.65537525278540000
20 Jan 14,0.43022288343645000,0.43075500471867800,0.43140668364769500,0.43265753294666000,0.43470432972200600,0.43768399927283200,0.44173926417925200,0.44699199903454700,0.45353908093806300,0.46144656960616600,0.47076342249308400,0.48153718033299500,0.49381642155924900,0.50763428711872700,0.52298579463828100,0.53983724352071600,0.55813466148127700,0.57780943557082900,0.59878194448662800,0.62096231051770800,0.64425113095035000,0.66854151453031000,0.69372070940641100,0.71967132408822600,0.74627308938259000,0.77341223304328000,0.80098877116519900,0.82891479063120300,0.85711236794175400,0.88551190427864400,0.91405078281447400,0.94267227777658600,0.97132466186299400,0.99996047117319500,1.02853589615080000,1.05701027403573000,1.08534578051383000,1.11350843521961000,1.14146905246164000,1.16920278255520000,1.19668858304121000,1.22390876544498000,1.25084860527810000,1.27749600522180000,1.30384120321917000,1.32987651864242000,1.35559613086418000,1.38099588550752000,1.40607311274909000,1.43082630958957000,1.45525481966745000,1.47935872758753000,1.50313878901685000,1.52659636854933000,1.54973338434878000,1.57255225872301000,1.59505587390065000,1.61724753238284000,1.63913092132690000,1.66071008049165000
21 Jan 14,0.42997481710483700,0.43056346479414500,0.43163910442734200,0.43323648662660600,0.43546460723547100,0.43848872888703800,0.44251862682068000,0.44774479970807100,0.45431154356583100,0.46231944250894000,0.47184086843994500,0.48293670970955600,0.49566096631899500,0.51004392123194900,0.52607234988244300,0.54370066169658200,0.56286041950664100,0.58346668582688100,0.60542231845178500,0.62862059900577500,0.65294715153466600,0.67828165575230700,0.70449913928666100,0.73147094686434700,0.75906639587368800,0.78716288624735200,0.81565376370441200,0.84444629280882200,0.87345925716856400,0.90262103959497300,0.93186807384414500,0.96114358665681100,0.99039656851823200,1.01958092604873000,1.04865477969865000,1.07757987849423000,1.10632118116682000,1.13484746381509000,1.16313207498480000,1.19115250998191000,1.21888990517939000,1.24632860455684000,1.27345578672300000,1.30026114279877000,1.32673659724923000,1.35287606512880000,1.37867524031644000,1.40413141022144000,1.42924327824988000,1.45401062654780000,1.47843398883521000,1.50251455431867000,1.52625410585265000,1.54965496497210000,1.57271994292148000,1.59545229693075000,1.61785569109377000,1.63993416129388000,1.66169208369629000,1.68313414639126000
22 Jan 14,0.43073573598257500,0.43146461178580400,0.43268028172965500,0.43485175803154700,0.43816435998021700,0.44270834249129700,0.44862028146084400,0.45608554405089300,0.46528818298665900,0.47637479518875200,0.48942522198867000,0.50446818120505100,0.52148635808342700,0.54041229384985200,0.56114685145994300,0.58356944434796200,0.60754434510956000,0.63292489129328400,0.65955694715762300,0.68728607055452200,0.71596211740917100,0.74543860479307700,0.77557191502268000,0.80622069873331800,0.83724633401195400,0.86852205646551600,0.89994006038515600,0.93140892826381200,0.96285080524416400,0.99419913867700200,1.02539685518446000,1.05639487952383000,1.08715092274895000,1.11762848422538000,1.14779602472873000,1.17762627735995000,1.20709571959555000,1.23618472378015000,1.26487778112546000,1.29316306421668000,1.32103197806557000,1.34847877529777000,1.37550022503494000,1.40209532692927000,1.42826506332676000,1.45401218375705000,1.47934101693511000,1.50425730626282000,1.52876802525096000,1.55288077692831000,1.57660322909078000,1.59994305876523000,1.62290795133851000,1.64550559978345000,1.66774370396922000,1.68962997004556000,1.71117210989184000,1.73237784062319000,1.75325488414672000,1.77381096676223000
23 Jan 14,0.42962535293975500,0.43062482793283800,0.43247209348443900,0.43497085872034700,0.43810625638320200,0.44199481260975700,0.44682810713413900,0.45280340874287100,0.46010581968234000,0.46890202049939400,0.47932716123714800,0.49148234375227100,0.50539656681774700,0.52102613612465800,0.53829621677834100,0.55711237894387500,0.57736636106379800,0.59893991200648000,0.62170804728578600,0.64554642347980800,0.67033605281926300,0.69596245108209800,0.72231465856147800,0.74928450579177000,0.77676644435506800,0.80466204331764900,0.83288422916466200,0.86135584561039800,0.89000794373942000,0.91877841411150400,0.94761088362049500,0.97645381919209800,1.00525979444571000,1.03398488576890000,1.06258817192194000,1.09103131704159000,1.11927835103957000,1.14729688926027000,1.17505927542464000,1.20254214675134000,1.22972591035961000,1.25659429447157000,1.28313396223750000,1.30933417822124000,1.33518651935427000,1.36068462359138000,1.38582397065287000,1.41060169017400000,1.43501638310002000,1.45906785289560000,1.48275685950710000,1.50608501483221000,1.52905470234721000,1.55166900566444000,1.57393164488365000,1.59584691976270000,1.61741965887038000,1.63865517399927000,1.65955921921458000,1.68013795399805000
24 Jan 14,0.43041287066113400,0.43118876870616800,0.43214651688695500,0.43362460147603900,0.43591170588181600,0.43922634290983700,0.44375310678701300,0.44963367514488400,0.45694952698025800,0.46572544049758400,0.47595717051551000,0.48762931059740900,0.50074345322364000,0.51530791322961000,0.53130236069003200,0.54868312366778000,0.56739005346172300,0.58735110148506400,0.60848534488136500,0.63070424416216100,0.65391263486797400,0.67801017159896700,0.70289245430632600,0.72845187301078300,0.75457888376796200,0.78116976636305600,0.80813318695719200,0.83538872264746600,0.86286498027180500,0.89049809145215400,0.91823049891965300,0.94600997040381400,0.97378879181458000,1.00152310280404000,1.02917234623184000,1.05669880938632000,1.08406735605458000,1.11124646130062000,1.13820918658596000,1.16493274660743000,1.19139800280519000,1.21758902922657000,1.24349273896717000,1.26909856155168000,1.29439816333066000,1.31938520434731000,1.34405512624252000,1.36840496667172000,1.39243318213324000,1.41613933613693000,1.43952381166896000,1.46258771484951000,1.48533280671263000,1.50776144256599000,1.52987651796606000,1.55168142048157000,1.57317998653458000,1.59437646270619000,1.61527547097733000,1.63588197744541000
