,"UK instantaneous commercial bank liability forward curve, short end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maturity ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
months:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
years:,0.08,0.17,0.25,0.33,0.42,0.50,0.58,0.67,0.75,0.83,0.92,1.00,1.08,1.17,1.25,1.33,1.42,1.50,1.58,1.67,1.75,1.83,1.92,2.00,2.08,2.17,2.25,2.33,2.42,2.50,2.58,2.67,2.75,2.83,2.92,3.00,3.08,3.17,3.25,3.33,3.42,3.50,3.58,3.67,3.75,3.83,3.92,4.00,4.08,4.17,4.25,4.33,4.42,4.50,4.58,4.67,4.75,4.83,4.92,5.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 Feb 06,4.56610181510521000,4.55452888936388000,4.54869430736214000,4.54060793749493000,4.53192530515020000,4.52692569978134000,4.52683667279203000,4.53154477484447000,4.53923891031808000,4.54877544637566000,4.55937308058271000,4.57053661195928000,4.58196933983470000,4.59343016956988000,4.60458111971396000,4.61507020953080000,4.62455697025649000,4.63270324517413000,4.63925213203225000,4.64422715751255000,4.64771230181440000,4.64979154513722000,4.65054886768040000,4.65006824964334000,4.64843662361823000,4.64575395676862000,4.64212381226520000,4.63764975339466000,4.63243534344370000,4.62658414569901000,4.62019972344728000,4.61338563997521000,4.60624545856949000,4.59888274251680000,4.59140105510386000,4.58390395961734000,4.57647995044570000,4.56915099393574000,4.56192070250035000,4.55479268796042000,4.54777056213687000,4.54085793685058000,4.53405842392245000,4.52737563517339000,4.52081318242430000,4.51437467749607000,4.50806373220961000,4.50188395838581000,4.49583684426471000,4.48991450262522000,4.48410645971492000,4.47840224169804000,4.47279137473883000,4.46726338500151000,4.46180779865034000,4.45641414184955000,4.45107194076338000,4.44577072155607000,4.44050001039185000,4.43524933343496000
27 Feb 06,4.56272175938013000,4.55139588324128000,4.54708600144610000,4.54374022348364000,4.54204141906072000,4.54395739824521000,4.54903778592531000,4.55647204420338000,4.56596419706028000,4.57767646432912000,4.59146133443619000,4.60652777063423000,4.62211943425382000,4.63758847381114000,4.65234418916092000,4.66580169060615000,4.67752139101301000,4.68733377845901000,4.69506356865636000,4.70061058670719000,4.70420932411263000,4.70613072360332000,4.70664572790989000,4.70602527976294000,4.70450793686762000,4.70220271645462000,4.69918625054244000,4.69553517114968000,4.69132611029491000,4.68663569999672000,4.68154057227370000,4.67611735914443000,4.67044269262750000,4.66459320474149000,4.65864552750499000,4.65267629293658000,4.64675040738047000,4.64088100921806000,4.63506695494718000,4.62930710060490000,4.62360030222832000,4.61794541585453000,4.61234129752060000,4.60678680326362000,4.60128078912069000,4.59582211112888000,4.59040962532529000,4.58504218774700000,4.57971806548238000,4.57443235339390000,4.56917908301145000,4.56395228509327000,4.55874599039756000,4.55355422968257000,4.54837103370650000,4.54319043322759000,4.53800645900407000,4.53281314179415000,4.52760451235605000,4.52237460144801000
28 Feb 06,4.55979985800388000,4.55137429017416000,4.54501248832451000,4.53995429199171000,4.53798000281120000,4.54155949844090000,4.55042122239538000,4.56278542031421000,4.57652741528899000,4.59059574153260000,4.60461068690615000,4.61835492335574000,4.63189618240872000,4.64529566226409000,4.65830958083999000,4.67060751363038000,4.68175021036613000,4.69147186962596000,4.69948183865259000,4.70554083854774000,4.70979958938626000,4.71244937215473000,4.71368146783974000,4.71368715742786000,4.71264002986170000,4.71064290570474000,4.70778091337446000,4.70413918128839000,4.69980283786408000,4.69485701151906000,4.68938683067089000,4.68347742373710000,4.67721391913523000,4.67068144528283000,4.66396513059743000,4.65715010349658000,4.65031197371729000,4.64347508106489000,4.63664657964785000,4.62983361110309000,4.62304331706750000,4.61628283917799000,4.60955931907146000,4.60287989838482000,4.59625171875498000,4.58968192181884000,4.58317764921331000,4.57674604257528000,4.57039269917238000,4.56411568797763000,4.55791078744623000,4.55177377549497000,4.54570043004062000,4.53968652899997000,4.53372785028981000,4.52782017182693000,4.52195927152810000,4.51614092731011000,4.51036091708975000,4.50461501878381000
01 Mar 06,4.55650646859790000,4.54806254078088000,4.54321259568123000,4.54239171321337000,4.54294018399012000,4.54570916070416000,4.55232650043250000,4.56186148831965000,4.57386851436359000,4.58836058200860000,4.60466441013532000,4.62178098217066000,4.63898190196282000,4.65580375308336000,4.67184685207318000,4.68671221841667000,4.70007520438218000,4.71172552360375000,4.72142463179056000,4.72897560450007000,4.73451047090721000,4.73819366441922000,4.74018961844332000,4.74066276638674000,4.73977131540649000,4.73763993660842000,4.73438205981957000,4.73011110670935000,4.72494049894716000,4.71898365820239000,4.71235400614447000,4.70516496444278000,4.69752995476674000,4.68956239878574000,4.68137571816920000,4.67308333458651000,4.66478466338672000,4.65651084378946000,4.64827224172289000,4.64007921823191000,4.63194213436138000,4.62387135115619000,4.61587722966122000,4.60797013092134000,4.60016041598142000,4.59245844588636000,4.58487458168103000,4.57741918441030000,4.57009983393338000,4.56291183136709000,4.55584709033168000,4.54889752433799000,4.54205504689686000,4.53531157151913000,4.52865901171565000,4.52208928099724000,4.51559429287476000,4.50916596085904000,4.50279619846093000,4.49647691919126000
02 Mar 06,4.55025639182041000,4.54674133020741000,4.54104625372972000,4.53709411815388000,4.53750820456276000,4.54291408447194000,4.55280787294587000,4.56592008919883000,4.58053409356201000,4.59549400763899000,4.61033271161891000,4.62518926842916000,4.64014197182655000,4.65493623399043000,4.66916522130426000,4.68237119586114000,4.69408965470119000,4.70412201648373000,4.71227321943761000,4.71842174170912000,4.72268198285457000,4.72518763368152000,4.72607238499751000,4.72546992761009000,4.72351122928047000,4.72031398384786000,4.71599184651251000,4.71065847152521000,4.70442751313677000,4.69741262559800000,4.68972746315968000,4.68148568007263000,4.67280093058765000,4.66378686895553000,4.65455714942709000,4.64522542625312000,4.63588985821343000,4.62658019275971000,4.61730730384371000,4.60808206480841000,4.59891534899680000,4.58981802975185000,4.58080098041654000,4.57187507433387000,4.56305118484681000,4.55434018529834000,4.54575294903145000,4.53730034938911000,4.52899088687850000,4.52082258610079000,4.51279058153253000,4.50489000755692000,4.49711599855716000,4.48946368891647000,4.48192821301805000,4.47450470524510000,4.46718829998084000,4.45997413160847000,4.45285733451118000,4.44583304307220000
03 Mar 06,4.54790302651987000,4.55507400753586000,4.55638840606686000,4.55467904671404000,4.55731076878975000,4.56729099641629000,4.58138099444833000,4.59641421287857000,4.61220826576691000,4.62921351980187000,4.64727374168087000,4.66569557858915000,4.68363636767370000,4.70046935583506000,4.71579340950071000,4.72924309179486000,4.74067085658144000,4.75010111485736000,4.75752890859976000,4.76295379948290000,4.76657206972373000,4.76859551065092000,4.76923591359313000,4.76870506987906000,4.76719366506538000,4.76479920446134000,4.76159348659791000,4.75764830917679000,4.75303546989972000,4.74782676646841000,4.74209399658458000,4.73590895794996000,4.72934344826625000,4.72246926523519000,4.71535820655849000,4.70808206993787000,4.70070377308858000,4.69324702925970000,4.68572473586747000,4.67814978997924000,4.67053508866238000,4.66289352898426000,4.65523800801224000,4.64758142281369000,4.63993667045598000,4.63231664800646000,4.62473425253251000,4.61720238110149000,4.60973182583596000,4.60232408567253000,4.59497809571567000,4.58769279098705000,4.58046710650831000,4.57329997730110000,4.56619033838707000,4.55913712478787000,4.55213927152514000,4.54519571362054000,4.53830538609572000,4.53146722397233000
06 Mar 06,4.56594568219408000,4.55336284867969000,4.55177677085781000,4.55833689727056000,4.56733907313560000,4.57646636951585000,4.58618259973848000,4.59809071585403000,4.61268009035752000,4.62994353132404000,4.64976393149338000,4.67130672782634000,4.69343927536475000,4.71514439159887000,4.73558327558135000,4.75400943514518000,4.77010021132951000,4.78369117628257000,4.79459241389372000,4.80276587044562000,4.80845398776053000,4.81191248445952000,4.81339707916359000,4.81316349049380000,4.81144782733009000,4.80839962315799000,4.80414452684677000,4.79880818649520000,4.79251625020205000,4.78539436606607000,4.77756818218604000,4.76916334666072000,4.76030550758887000,4.75112031306927000,4.74173341120068000,4.73227045008186000,4.72284170067396000,4.71348954504262000,4.70423763588375000,4.69510962528914000,4.68612916535057000,4.67731990815980000,4.66870550580862000,4.66030961038881000,4.65215587399213000,4.64426794871036000,4.63666948663528000,4.62938413985867000,4.62243049785624000,4.61579988158233000,4.60947447156089000,4.60343644168281000,4.59766796583898000,4.59215121792029000,4.58686837181765000,4.58180160142194000,4.57693308062406000,4.57224498331489000,4.56771948338534000,4.56333875472630000
07 Mar 06,4.56839205527617000,4.55680601035651000,4.55918247344604000,4.56804606485414000,4.57726001180308000,4.58890112216207000,4.60509935420031000,4.62530886535506000,4.64763044241817000,4.67030689941338000,4.69246510571753000,4.71375874830279000,4.73414786646142000,4.75355586284973000,4.77166656689710000,4.78811626210202000,4.80257438578131000,4.81487767591975000,4.82483124276603000,4.83236465348440000,4.83768164978742000,4.84099774221458000,4.84252844130537000,4.84248925759926000,4.84108105000549000,4.83843999169182000,4.83468441017620000,4.82993263240107000,4.82430298530889000,4.81791379584208000,4.81088339094308000,4.80333009755434000,4.79537224261829000,4.78712815307737000,4.77871615587403000,4.77025457795070000,4.76184769179325000,4.75352406916306000,4.74528690691457000,4.73713938348802000,4.72908467732362000,4.72112596686160000,4.71326643054218000,4.70550924680557000,4.69785759409201000,4.69031465084171000,4.68288359549489000,4.67556760649178000,4.66836862698577000,4.66128257851159000,4.65430355049908000,4.64742563194743000,4.64064291185584000,4.63394947922351000,4.62733942304962000,4.62080683233339000,4.61434579607399000,4.60795040327062000,4.60161474292249000,4.59533290402879000
08 Mar 06,4.56813566879276000,4.55294518747997000,4.54649342053623000,4.54901162324635000,4.55856012115898000,4.57349399404324000,4.59067641601595000,4.60703184449854000,4.62181480552004000,4.63574035392335000,4.64947691709835000,4.66342411945729000,4.67767644686978000,4.69202415477785000,4.70619743161403000,4.71987639776509000,4.73252551905380000,4.74355121122575000,4.75244812467642000,4.75921067817688000,4.76400904541013000,4.76701359405514000,4.76839469179088000,4.76832270629632000,4.76696250385478000,4.76444931893686000,4.76090845343402000,4.75646520202989000,4.75124485940809000,4.74537272025225000,4.73897407924599000,4.73217423107295000,4.72509847041674000,4.71787209196100000,4.71062039038934000,4.70346866038541000,4.69652404167957000,4.68980517467332000,4.68330377348611000,4.67701154590755000,4.67092019972725000,4.66502144273480000,4.65930698271982000,4.65376852747190000,4.64839778478067000,4.64318646243572000,4.63812626822665000,4.63320890994308000,4.62842457446412000,4.62375673395506000,4.61918700810524000,4.61469701654427000,4.61026837890175000,4.60588271480729000,4.60152164389052000,4.59716678578103000,4.59279976010844000,4.58840218650235000,4.58395568459239000,4.57944187400814000
09 Mar 06,4.56968745431679000,4.56036534583786000,4.55757642207445000,4.55757800315171000,4.56113104998316000,4.57134951720129000,4.58734670476081000,4.60683108338954000,4.62801319498743000,4.64938317683993000,4.66988359743527000,4.68924398974862000,4.70749422991547000,4.72456861473144000,4.74035128510043000,4.75469105064066000,4.76737341147142000,4.77824261638016000,4.78711358946937000,4.79393152390996000,4.79887641617863000,4.80213597465411000,4.80389790771514000,4.80434992374046000,4.80366687253809000,4.80196092277512000,4.79932517215156000,4.79585271388464000,4.79163664119155000,4.78677004728950000,4.78134602539570000,4.77545766872734000,4.76919807050165000,4.76266032393583000,4.75593752224708000,4.74912275865260000,4.74229723970400000,4.73548969322664000,4.72871436907467000,4.72198551663528000,4.71531738529563000,4.70872422444290000,4.70222028346427000,4.69581981174692000,4.68953705867801000,4.68338627364473000,4.67738170603426000,4.67153760523376000,4.66586426012406000,4.66035447422489000,4.65499622714139000,4.64977749832301000,4.64468626721917000,4.63971051327931000,4.63483821595286000,4.63005735468926000,4.62535590893793000,4.62072185814832000,4.61614318176984000,4.61160785925194000
10 Mar 06,4.55018922450289000,4.55296817641264000,4.55781034948840000,4.56571916160190000,4.57498885566613000,4.58590979644263000,4.59993222009682000,4.61766283608819000,4.63779902497847000,4.65891753078446000,4.67998569124831000,4.70036664607999000,4.71973995706988000,4.73808199803505000,4.75521066187102000,4.77096984285799000,4.78506848721364000,4.79699416376284000,4.80634006068705000,4.81321783848574000,4.81788938599277000,4.82061660764431000,4.82166140787657000,4.82128569112572000,4.81972896862251000,4.81713188743722000,4.81360781977110000,4.80927013694555000,4.80423221028196000,4.79860741110174000,4.79250911072628000,4.78605068047700000,4.77934549167529000,4.77250691564255000,4.76564832370019000,4.75888308716960000,4.75230633694563000,4.74593267382451000,4.73975448174380000,4.73376414392441000,4.72795404358730000,4.72231656395339000,4.71684408824361000,4.71152899967891000,4.70636368148021000,4.70134051686845000,4.69645188906456000,4.69169018128948000,4.68704740502390000,4.68251393054071000,4.67807967533163000,4.67373455687368000,4.66946849264390000,4.66527140011932000,4.66113319677697000,4.65704380009390000,4.65299312754713000,4.64897109661370000,4.64496762477064000,4.64097262949499000
13 Mar 06,4.55464841630808000,4.55743853235454000,4.56909589887763000,4.58683099175761000,4.60612609425455000,4.62681506887708000,4.64909812600203000,4.67177215774061000,4.69374323943292000,4.71431536362669000,4.73352289115679000,4.75169023388353000,4.76905034850501000,4.78566548210082000,4.80139742747295000,4.81603235930604000,4.82928727650599000,4.84098194924626000,4.85075543559936000,4.85832650585882000,4.86388063946896000,4.86761145997665000,4.86971259092874000,4.87037765587208000,4.86978824399258000,4.86807281376203000,4.86534516583028000,4.86171910037431000,4.85730841757112000,4.85222691759770000,4.84658840063103000,4.84050666684811000,4.83409551642593000,4.82746874954148000,4.82074016637174000,4.81402356709371000,4.80741555570891000,4.80093681641000000,4.79458708842978000,4.78836611032550000,4.78227362065442000,4.77630935797382000,4.77047306084095000,4.76476446781308000,4.75918331744747000,4.75372934830138000,4.74840229893208000,4.74320190789682000,4.73812660791437000,4.73316779812907000,4.72831452002557000,4.72355581337758000,4.71888071795882000,4.71427827354300000,4.70973751990383000,4.70524749681501000,4.70079724405026000,4.69637580138328000,4.69197220858780000,4.68757550543752000
14 Mar 06,4.55747624838558000,4.55896517701799000,4.56830403603346000,4.58051184373122000,4.59293582781685000,4.60849590359584000,4.62854118022562000,4.65078162888880000,4.67294570812210000,4.69371268382256000,4.71264701956944000,4.72994858719511000,4.74629571064858000,4.76196260126482000,4.77706779493156000,4.79162880456791000,4.80522801398047000,4.81733067855051000,4.82749230808760000,4.83568708978089000,4.84201052338380000,4.84655812124848000,4.84942539572707000,4.85070785917173000,4.85050657040306000,4.84894707544357000,4.84616167590073000,4.84228267359991000,4.83744237036648000,4.83177306802582000,4.82540706840328000,4.81847667332424000,4.81111418461406000,4.80345190409812000,4.79562213360179000,4.78775717495042000,4.77997497406892000,4.77231615250638000,4.76479541265704000,4.75742743810582000,4.75022691243767000,4.74320851923751000,4.73638694209026000,4.72977686458086000,4.72339297029424000,4.71724994281532000,4.71136246572903000,4.70574522262030000,4.70040804367054000,4.69533710030821000,4.69051136567872000,4.68590981123545000,4.68151140843177000,4.67729512872104000,4.67323994355664000,4.66932482439193000,4.66552874268029000,4.66183066987509000,4.65820957742970000,4.65464443679748000
15 Mar 06,4.56422713954375000,4.55937629786664000,4.56086544596398000,4.56281193227484000,4.56615206778989000,4.57475644248538000,4.58853638351178000,4.60521735347243000,4.62276002203023000,4.64015357202142000,4.65729218879140000,4.67434851316380000,4.69122035261079000,4.70768630887676000,4.72356925427049000,4.73864323589728000,4.75247018708532000,4.76455494419526000,4.77448320026706000,4.78229862758035000,4.78820595722850000,4.79241009807911000,4.79511595899980000,4.79652844885815000,4.79683829966924000,4.79615988358001000,4.79458197692180000,4.79219333745151000,4.78908272292604000,4.78533889110232000,4.78105059973724000,4.77630660658772000,4.77119566941066000,4.76580654596298000,4.76022799400158000,4.75454877128337000,4.74884609242324000,4.74314090307704000,4.73743702884012000,4.73173829128325000,4.72604851197718000,4.72037151249269000,4.71471111440054000,4.70907113927148000,4.70345540867630000,4.69786774418575000,4.69231196737060000,4.68679189980161000,4.68131051173597000,4.67586701494068000,4.67045958427889000,4.66508639458033000,4.65974562067474000,4.65443543739182000,4.64915401956132000,4.64389954201296000,4.63867017957645000,4.63346410708154000,4.62827949935793000,4.62311453123536000
